Chr	Start	End	Length	Midpoint	WatsonHpM	CrickHpM	TotalHpM	BGHpM	Total-BGHpM	WatsonHpM300	CrickHpM300	TotalHpM300	BGHpM300	Total-BGHpM300	NormHpM	NormHpM300	NormHpChr
1	6329	6760	431	6544.5	37.6116266541326	52.1182769087846	89.7299035629173	6.72791	83.0019935629173	46.2258534020902	60.512995330528	106.738848732618	16.09391	90.6449387326182	117.646406005044	118.728375795145	5596.76676235967
1	9191	9576	385	9383.5	28.0587643026003	25.3886630224546	53.4474273250549	6.00985	47.4375773250549	36.3025770003084	33.8343833787625	70.1369603790709	15.37585	54.7611103790709	67.2376679440676	71.7270901492278	3198.68288294162
1	11130	11243	113	11186.5	5.38070409656318	5.8109204151844	11.1916245117476	1.76393	9.42769451174758	12.2879660972995	11.607140272759	23.8951063700585	11.12993	12.7651763700585	13.3627438162655	16.7200582663115	635.702891268905
1	28177	28865	688	28521	121.022590532085	114.700350721942	235.722941254027	10.73968	224.983261254027	131.828300405627	122.89176143198	254.720061837607	20.10568	234.614381837607	318.889594835653	307.302149278605	15170.4650047874
1	29827	30075	248	29951	24.8352420305323	31.2237843556089	56.0590263861412	3.87128	52.1877463861412	33.5262716917165	39.0951829272023	72.6214546189188	13.23728	59.3841746189188	73.9705221077395	77.7824630808909	3518.98348266787
1	31066	31177	111	31121.5	2.25588556844665	2.82320708763266	5.07909265607931	1.73271	3.34638265607931	10.5095986416879	16.8781402081117	27.3877388497996	11.09871	16.2890288497996	4.74313779351478	21.3356638071292	225.644257682614
1	32971	33197	226	33084	143.067526722968	61.5947363622634	204.662263085232	3.52786	201.134403085232	166.751125070274	76.6923090313117	243.443434101586	12.89386	230.549574101586	285.086401316499	301.977990785421	13562.3530668715
1	34454	35111	657	34782.5	180.468745396074	206.780843445527	387.249588841601	10.25577	376.993818841601	197.111576678636	218.237177998044	415.34875467668	19.62177	395.72698467668	534.348224289471	518.330342608146	25420.4312973318
1	36394	36567	173	36480.5	36.8518978367069	23.6301963217025	60.4820941584094	2.70053	57.7815641584094	46.374359035087	30.223346407797	76.597705442884	12.06653	64.531175442884	81.8991576561815	84.5240976011398	3896.17072888499
1	37240	37445	205	37342.5	29.3596136453769	20.6521833620974	50.0117970074742	3.20005	46.8117470074742	43.060233326322	32.8479459620076	75.9081792883296	12.56605	63.3421292883296	66.3506207242132	82.9666635000242	3156.48357940733
